,id,title,imdb_id,original_language,release_date,revenue,vote_average
14838,13949,Persuasion,tt0844330,en,4/1/2007,0.0,7.1
14840,15324,Steal This Film,tt1422757,en,8/21/2006,0.0,5.0
14841,32657,Percy Jackson & the Olympians: The Lightning Thief,tt0814255,en,2/1/2010,226497209.0,6.0
14842,23742,Cop Out,tt1385867,en,2/26/2010,55583804.0,5.3
14844,27561,Trailer Park Boys: Countdown to Liquor Day,tt1337032,en,9/25/2009,0.0,7.0
14845,11439,The Ghost Writer,tt1139328,en,2/12/2010,60222298.0,6.7
14847,26963,The Secret of Kells,tt0485601,en,2/9/2009,0.0,7.3
14851,30128,I Hope They Serve Beer in Hell,tt1220628,en,9/25/2009,1429299.0,5.7
14852,29381,Caged,tt0042296,en,5/19/1950,0.0,6.7
14853,42295,The House on 92nd Street,tt0037795,en,9/10/1945,0.0,5.2
14854,41894,Blood Done Sign My Name,tt1210039,en,2/1/2010,0.0,6.0
14858,26428,Agora,tt1186830,en,5/17/2009,39041505.0,6.9
14864,29388,High Life,tt1143110,en,2/7/2009,0.0,6.1
14866,20406,Rockaway,tt0796355,en,7/7/2007,0.0,5.8
14867,22166,Fast Lane,tt1335992,en,2/3/2010,0.0,4.2
14871,19962,Mike Bassett: England Manager,tt0282744,en,9/28/2001,0.0,7.2
14872,29427,The Crazies,tt0455407,en,2/26/2010,54956140.0,6.2
14873,22971,Dear John,tt0989757,en,2/4/2010,114977104.0,6.6
14881,25967,Isolation,tt0446719,en,9/10/2005,0.0,5.6
14885,28739,Cabin Fever 2: Spring Fever,tt0961722,en,8/11/2009,0.0,4.4
14886,17473,The Room,tt0368226,en,6/27/2003,0.0,4.3
14887,200664,Killer Bean 2: The Party,tt0307057,en,8/8/2000,0.0,0.0
14892,12155,Alice in Wonderland,tt1014759,en,3/3/2010,1025491110.0,6.4
14894,22972,Green Zone,tt0947810,en,3/11/2010,94882889.0,6.4
14895,119819,The Call of the Wild,tt0026164,en,8/9/1935,0.0,6.0
14897,17277,The Fall of the Roman Empire,tt0058085,en,3/24/1964,4750000.0,6.0
14899,26389,From Paris with Love,tt1179034,en,2/5/2010,52826594.0,6.2
14900,61880,Strategic Air Command,tt0048667,en,7/12/1955,0.0,6.1
14902,20618,Road Trip: Beer Pong,tt1319733,en,8/11/2009,0.0,5.3
14903,28925,Zone of the Dead,tt1191971,en,2/22/2009,0.0,4.7
14904,23488,Dorian Gray,tt1235124,en,9/9/2009,4706919.0,5.8
14907,27583,Greenberg,tt1234654,en,3/26/2010,6153967.0,6.0
14910,34016,She's Out of My League,tt0815236,en,3/11/2010,49779728.0,5.9
14915,23169,Remember Me,tt1403981,en,3/12/2010,56032889.0,6.9
14917,12718,Teenage Caveman,tt0283043,en,4/3/2002,0.0,3.4
14921,36233,Posse,tt0107863,en,5/14/1993,0.0,5.3
14923,16350,Vinyan,tt1029241,en,8/30/2008,0.0,4.6
14924,15846,The Burrowers,tt0445939,en,9/9/2008,0.0,5.4
14926,44363,Frozen,tt1323045,en,2/5/2010,3065860.0,5.9
14927,94182,Torrid Zone,tt0033175,en,5/25/1940,0.0,8.0
14935,29426,Survival of the Dead,tt1134854,en,5/6/2010,0.0,4.7
14939,16239,Will Ferrell: You're Welcome America - A Final Night with George W. Bush,tt1386011,en,3/14/2009,0.0,6.6
14942,34563,Our Family Wedding,tt1305583,en,3/12/2010,21409028.0,5.7
14943,27573,The Bounty Hunter,tt1038919,en,3/16/2010,136000000.0,5.6
14945,12834,Leaves of Grass,tt1151359,en,9/13/2009,985117.0,5.9
14947,24225,Afghan Star,tt1334510,en,6/26/2009,101543.0,6.6
14948,49508,I Was a Communist for the FBI,tt0043665,en,5/5/1951,0.0,4.5
14949,26558,Combat Shock,tt0090866,en,5/14/1986,0.0,6.4
14953,33788,Possession,tt0368563,en,7/16/2009,0.0,5.2
14957,24973,The Egyptian,tt0046949,en,8/25/1954,15000000.0,6.0
14958,42342,The Egg and I,tt0039349,en,5/1/1947,0.0,7.1
14960,80595,The Frightened City,tt0054898,en,9/1/1961,0.0,6.5
14963,31867,Repo Men,tt1053424,en,3/18/2010,18409891.0,6.2
14964,42451,The Apprenticeship of Duddy Kravitz,tt0071155,en,4/11/1974,0.0,6.6
14965,43138,The Brothers Karamazov,tt0051435,en,2/20/1958,0.0,6.8
14968,28355,Case 39,tt0795351,en,8/13/2009,29000000.0,6.1
14969,64104,After Last Season,tt1196334,en,6/5/2009,0.0,2.0
14970,194931,Guest of Cindy Sherman,tt0443524,en,4/8/2008,0.0,5.0
14976,20216,Cookers,tt0233481,en,4/23/2001,0.0,6.0
14977,23048,Hot Tub Time Machine,tt1231587,en,3/26/2010,64572262.0,5.9
14978,28211,Chloe,tt1352824,en,3/25/2009,8459458.0,5.9
14984,10191,How to Train Your Dragon,tt0892769,en,3/5/2010,494878759.0,7.5
14988,15544,Extreme Movie,tt0806147,en,12/5/2008,0.0,3.8
14993,33421,The Pearl of Death,tt0037168,en,8/1/1944,0.0,6.9
14996,24499,Scar,tt0847520,en,5/19/2007,0.0,5.2
14997,20825,I Hate Valentine's Day,tt0762105,en,6/27/2009,0.0,5.0
15006,18823,Clash of the Titans,tt0800320,en,4/1/2010,232713139.0,5.6
15012,34769,Defendor,tt1303828,en,9/12/2009,44462.0,6.5
15017,23483,Kick-Ass,tt1250777,en,3/22/2010,96188903.0,7.1
15020,4252,Chalte Chalte,tt0346723,en,6/12/2003,0.0,6.2
15022,43008,The Hanging Tree,tt0052876,en,3/13/1959,0.0,5.8
15023,184741,Cain and Mabel,tt0027413,en,9/26/1936,0.0,8.0
15024,57124,Swastika,tt0070760,en,9/1/1974,0.0,5.2
15026,35056,Date Night,tt1279935,en,4/8/2010,152263880.0,5.9
15027,47090,The Pit and the Pendulum,tt0100369,en,6/27/1991,0.0,5.7
15028,13417,Kronk's New Groove,tt0401398,en,12/5/2005,0.0,6.0
15030,24429,The Brink's Job,tt0077275,en,12/8/1978,0.0,6.4
15031,36419,After.Life,tt0838247,en,4/9/2010,3606395.0,5.4
15032,22419,Camille,tt0462219,en,4/13/2008,0.0,6.1
15033,43327,The Virgin Queen,tt0048791,en,7/22/1955,0.0,7.8
15034,76568,The Sheepman,tt0052190,en,5/7/1958,0.0,6.0
15035,40855,Sex Positive,tt1183697,en,6/12/2009,0.0,0.0
15037,49131,Spiderman: The Ultimate Villain Showdown,tt0499665,en,8/11/2002,0.0,5.2
15038,35207,Terry Fator: Live from Las Vegas,tt1489246,en,9/1/2009,0.0,3.0
15039,42669,Five Star Final,tt0021873,en,9/26/1931,0.0,4.2
15042,53522,Movie Crazy,tt0023241,en,9/23/1932,0.0,4.7
15043,39459,The Oklahoma Kid,tt0031747,en,3/11/1939,0.0,5.7
15044,35689,Don McKay,tt1281374,en,4/24/2009,0.0,5.4
15049,11801,Angel,tt0783767,en,2/17/2007,0.0,5.3
15052,11761,Peacock,tt1188113,en,4/20/2010,0.0,5.9
15054,27586,The Runaways,tt1017451,en,3/19/2010,2995811.0,6.3
15060,27179,It! The Terror from Beyond Space,tt0051786,en,7/31/1958,0.0,6.2
15069,26178,Razorback,tt0087981,en,4/19/1984,801000.0,5.6
15073,20781,Angel of Death,tt1269734,en,7/7/2009,0.0,5.1
15074,22649,A Farewell to Arms,tt0022879,en,12/8/1932,25.0,6.2
15078,47813,Waking Sleeping Beauty,tt1159961,en,9/5/2009,80.0,7.4
15084,26186,Hot Millions,tt0063094,en,9/19/1968,0.0,5.9
15085,55236,Desperate Journey,tt0034646,en,9/25/1942,0.0,7.0
15086,34803,Death at a Funeral,tt1321509,en,4/15/2010,49050886.0,5.5
15089,33217,Diary of a Wimpy Kid,tt1196141,en,3/19/2010,75700498.0,5.9
15090,29989,Skin,tt0964586,en,7/24/2009,0.0,6.8
15092,26380,Out of the Fog,tt0033987,en,6/14/1941,0.0,5.7
15094,44747,The Caddy,tt0045589,en,8/10/1953,0.0,5.7
15095,102419,Hotel Reserve,tt0036929,en,6/1/1944,0.0,6.3
15096,228444,Hell Is Sold Out,tt0043629,en,6/1/1951,0.0,6.0
15097,36443,The Union: The Business Behind Getting High,tt1039647,en,5/8/2007,0.0,7.2
15101,20497,Ballet Shoes,tt1083845,en,8/26/2008,0.0,6.3
15102,12411,Disgrace,tt0445953,en,9/6/2008,0.0,6.0
15103,86097,For the Love of Movies: The Story of American Film Criticism,tt1241707,en,3/1/2009,0.0,5.0
15104,25832,Aria,tt0092580,en,5/27/1987,0.0,6.2
15105,25338,The Silent Partner,tt0078269,en,9/7/1978,0.0,6.9
15106,20478,Normal Adolescent Behavior,tt0790721,en,4/27/2007,0.0,4.9
15113,40168,Scarecrows,tt0096046,en,9/28/1988,0.0,5.4
15115,37857,Don's Plum,tt0119004,en,2/10/2001,6297.0,6.3
15123,33501,The Moment After,tt0240732,en,7/4/1999,0.0,4.5
15126,34813,The Losers,tt0480255,en,4/23/2010,23580000.0,6.2
15129,35690,The Last Song,tt1294226,en,3/31/2010,0.0,7.0
15130,18406,Chained Heat,tt0085318,en,5/27/1983,0.0,4.6
15131,39053,Cyrus,tt1336617,en,6/18/2010,0.0,6.1
15132,37169,The Human Centipede (First Sequence),tt1467304,en,4/26/2009,0.0,4.9
15134,43517,This Is the Army,tt0036430,en,8/14/1943,0.0,8.3
15137,42476,Ben,tt0068264,en,6/23/1972,0.0,4.4
15138,111310,Operator 13,tt0025607,en,6/8/1934,0.0,3.5
15141,107643,Bloody Territories,tt0418815,en,7/26/1969,0.0,3.8
15142,64651,Stray Cat Rock: Sex Hunter,tt0223783,en,9/1/1970,0.0,6.4
15144,23104,King of the Zombies,tt0033787,en,5/14/1941,0.0,5.3
15145,37605,The Last Voyage,tt0054016,en,2/19/1960,0.0,5.7
15146,91727,Night Must Fall,tt0029310,en,4/30/1937,0.0,7.6
15147,41597,Night Train to Munich,tt0032842,en,8/31/1940,0.0,7.1
15148,62727,Pinky,tt0041746,en,9/28/1949,0.0,7.7
15149,25385,Tobruk,tt0062377,en,2/7/1967,0.0,5.8
15151,32985,Solomon Kane,tt0970452,en,9/16/2009,7810000.0,5.6
15152,44399,Blood and Sand,tt0033405,en,5/30/1941,0.0,6.1
15153,10138,Iron Man 2,tt1228705,en,4/28/2010,623933331.0,6.6
15157,45615,Reindeerspotting - Escape From Santaland,tt1584813,en,4/9/2010,0.0,6.6
15158,38579,Marmaduke,tt1392197,en,6/4/2010,83761844.0,5.0
15159,37931,MacGruber,tt1470023,en,5/21/2010,6110000.0,5.1
15169,38996,Dead of Night,tt0068457,en,8/28/1974,0.0,6.4
15175,36760,The 3rd Voice,tt0054380,en,3/5/1960,0.0,6.3
15177,17005,Bitten,tt1249294,en,6/29/2008,0.0,5.8
15180,121351,Aces and Eights,tt0027255,en,6/6/1936,0.0,6.0
15181,37178,Virtuality,tt1219836,en,6/26/2009,0.0,4.9
15183,5178,The Good Heart,tt0808285,en,9/11/2009,0.0,6.0
15185,23437,A Nightmare on Elm Street,tt1179056,en,4/30/2010,115664037.0,5.5
15186,37495,Four Lions,tt1341167,en,5/7/2010,4270000.0,7.1
15188,42217,Bobby Deerfield,tt0075774,en,9/27/1977,0.0,6.0
15190,42910,Lord Save Us,tt1237900,en,6/13/2008,0.0,0.0
15191,43090,Gunless,tt1376195,en,4/30/2010,0.0,6.7
15192,35169,Furry Vengeance,tt0492389,en,4/2/2010,39340177.0,4.6
15193,41116,The Shock Doctrine,tt1355640,en,9/1/2009,0.0,6.6
15196,38726,Stage Door Canteen,tt0036384,en,6/24/1943,0.0,6.3
15197,36950,You Don't Know Jack,tt1132623,en,4/14/2010,0.0,6.9
15199,38542,The Disappearance of Alice Creed,tt1379177,en,9/12/2009,867714.0,6.4
15200,12219,12 Angry Men,tt0118528,en,8/17/1997,0.0,7.5
15202,20662,Robin Hood,tt0955308,en,5/12/2010,310669540.0,6.2
15208,47737,Gold,tt0071566,en,6/8/1974,0.0,5.5
15211,51442,American Gothic,tt0094642,en,6/3/1988,0.0,5.8
15213,66022,The Chalk Garden,tt0057933,en,4/2/1964,0.0,5.5
15216,21794,In a Dark Place,tt0460435,en,7/21/2006,0.0,3.4
15217,36432,Art & Copy,tt1333631,en,8/21/2009,0.0,7.0
15219,106813,Bonhoeffer: Agent of Grace,tt0250264,en,6/14/2000,0.0,7.5
15220,20311,Love the Beast,tt1284028,en,3/12/2009,0.0,6.5
15222,8929,Johnny Mad Dog,tt1042424,en,5/20/2008,0.0,6.8
15224,28894,Rancho Notorious,tt0045070,en,3/1/1952,0.0,6.2
15227,96287,Deficit,tt0773318,en,5/21/2007,0.0,5.8
15234,18516,Adam Resurrected,tt0479341,en,8/8/2008,0.0,6.4
15235,31261,Halo Legends,tt1480660,en,2/16/2010,1000000.0,6.9
15238,26587,Dread,tt1331307,en,7/14/2009,0.0,5.6
15239,36801,Cemetery Junction,tt1196204,en,4/14/2010,0.0,6.6
15240,92501,Hell's Highway: The True Story of Highway Safety Films,tt0372321,en,6/27/2003,0.0,7.0
15242,37821,Killers,tt1103153,en,6/4/2010,98159963.0,5.7
15249,37255,Ween: Live in Chicago,tt0428040,en,5/4/2004,0.0,10.0
15251,51792,Aerial Gunner,tt0035614,en,3/20/1943,0.0,0.0
15252,99236,Panama Hattie,tt0035170,en,9/1/1942,0.0,0.0
15253,174784,Lucky Night,tt0031595,en,5/5/1939,0.0,5.5
15256,39453,Death and Cremation,tt1484954,en,6/15/2010,0.0,5.8
15257,26388,Buried,tt1462758,en,9/24/2010,19152480.0,6.6
15258,44878,Sleep Furiously,tt1235072,en,5/29/2009,0.0,5.3
15259,116746,Parisian Love,tt0016201,en,8/1/1925,0.0,0.0
15260,64811,Girl with Green Eyes,tt0058142,en,5/1/1964,0.0,7.5
15264,30527,Shake Hands With the Devil,tt0472562,en,9/28/2007,0.0,7.0
15265,9543,Prince of Persia: The Sands of Time,tt0473075,en,5/19/2010,335154643.0,6.2
15273,115064,Supermen of Malegaon,tt1479380,en,6/16/2009,0.0,0.0
15275,73931,Reunion,tt0098197,en,5/17/1989,0.0,5.0
15281,37786,Sex and the City 2,tt1261945,en,5/26/2010,288347692.0,5.5
15282,66775,Young Winston,tt0069528,en,7/20/1972,0.0,7.0
15283,44398,The Black Rose,tt0042256,en,9/1/1950,0.0,6.9
15284,25551,The Sniper,tt0045161,en,5/9/1952,0.0,6.7
15289,32823,Get Him to the Greek,tt1226229,en,6/4/2010,90029656.0,5.9
15291,38199,Unthinkable,tt0914863,en,6/14/2010,0.0,6.7
15292,80844,The Other Side of Midnight,tt0076507,en,6/8/1977,0.0,5.6
15293,42614,Our Dancing Daughters,tt0019237,en,9/1/1928,0.0,7.5
15294,139383,Betrayal,tt0085234,en,2/19/1983,0.0,6.4
15295,43879,Romeo and Juliet,tt0028203,en,9/3/1936,0.0,5.8
15296,36736,The Drawn Together Movie: The Movie!,tt1546036,en,4/20/2010,0.0,6.4
15297,132328,It's Good to Be Alive,tt0071676,en,2/22/1974,0.0,7.5
15299,34806,The Back-Up Plan,tt1212436,en,4/23/2010,77477008.0,5.7
15307,42744,The Knack... and How to Get It,tt0059362,en,5/1/1965,0.0,6.3
15309,13058,Adulthood,tt1126596,en,6/16/2008,0.0,6.0
15310,37056,Letters to Juliet,tt0892318,en,5/14/2010,0.0,6.6
15312,38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,tt1498870,en,6/8/2010,0.0,3.2
15320,29917,Exam,tt1258197,en,6/19/2009,0.0,6.6
15323,132928,No Time for Comedy,tt0032846,en,9/14/1940,0.0,6.0
15328,3589,It Happened Tomorrow,tt0036962,en,5/28/1944,0.0,5.8
15334,28434,The House on Telegraph Hill,tt0043660,en,8/27/1951,0.0,5.5
15336,35129,Edge of the City,tt0050347,en,8/2/1957,0.0,6.4
15339,39246,Talhotblond,tt1370889,en,2/1/2009,0.0,6.5
15341,79372,Tortilla Flat,tt0035460,en,5/21/1942,0.0,5.4
15342,42767,Three Little Words,tt0043044,en,7/12/1950,0.0,5.0
15343,20533,Jonah Hex,tt1075747,en,6/18/2010,10539000.0,4.5
15344,34544,The A-Team,tt0429493,en,6/10/2010,177238796.0,6.2
15348,10193,Toy Story 3,tt0435761,en,6/16/2010,1066969703.0,7.6
15350,43882,No Highway in the Sky,tt0043859,en,9/21/1951,0.0,5.9
15357,39013,Winter's Bone,tt1399683,en,6/11/2010,13831503.0,6.8
15358,162880,Tell-Tale,tt1630654,en,3/31/2010,0.0,5.8
15359,63883,Drama/Mex,tt0808237,en,5/23/2006,0.0,4.0
15362,38027,Mandingo,tt0073349,en,6/6/1975,0.0,6.0
15365,32068,The Scalphunters,tt0063557,en,4/2/1968,0.0,5.7
15370,44999,Casino Jack and the United States of Money,tt1540814,en,5/9/2010,0.0,7.3
15371,41142,Under the North Star,tt1145479,en,12/4/2009,0.0,6.8
15372,10192,Shrek Forever After,tt0892791,en,5/16/2010,752600867.0,6.0
15373,24663,The Open Road,tt1007018,en,2/7/2009,0.0,4.8
15376,62414,A Hot Dog Program,tt0389011,en,8/31/1999,0.0,8.0
15379,38780,Rampage,tt1337057,en,8/14/2009,0.0,6.0
15380,56809,Coming Down The Mountain,tt0974544,en,8/16/2007,0.0,6.2
15385,37414,The Killer Inside Me,tt0954947,en,2/19/2010,0.0,6.0
15389,51138,The Moment After 2: The Awakening,tt0466899,en,5/28/2006,0.0,3.1
15392,39545,TiMER,tt1179794,en,5/14/2009,0.0,5.9
15395,120529,Chelsea on the Rocks,tt1134665,en,5/23/2008,0.0,6.2
15396,34599,Heart Like A Wheel,tt0085656,en,4/1/1983,0.0,6.0
15401,43780,One of Our Aircraft Is Missing,tt0035153,en,4/24/1942,0.0,6.4
15404,68701,Beetle Queen Conquers Tokyo,tt1339635,en,3/1/2009,10068.0,5.5
15405,43699,The Deal,tt0381131,en,9/28/2003,0.0,6.0
15406,45371,The Special Relationship,tt1117646,en,5/29/2010,0.0,5.7
15407,109970,Three Comrades,tt0030865,en,6/3/1938,0.0,7.0
15408,24021,The Twilight Saga: Eclipse,tt1325004,en,6/23/2010,698491347.0,5.9
15409,36691,Solitary Man,tt1294213,en,9/7/2009,5024782.0,5.8
15414,33913,Tomorrow at Dawn,tt1291548,en,8/12/2009,0.0,6.3
15415,34647,Enter the Void,tt1191111,en,5/5/2009,754249.0,7.2
15416,18530,The Cry of the Owl,tt1034302,en,2/7/2009,0.0,5.5
15418,52365,Dream Wife,tt0045706,en,6/19/1953,0.0,3.9
15420,32866,Accident On Hill Road,tt1570417,en,12/31/2009,0.0,0.0
15421,42891,Tennessee,tt0770814,en,4/26/2008,0.0,5.8
15422,10196,The Last Airbender,tt0938283,en,6/30/2010,318502923.0,4.7
15424,37301,A Big Hand for the Little Lady,tt0060165,en,5/31/1966,0.0,6.0
15427,51865,Little Lili,tt0335351,en,8/27/2003,0.0,5.6
15431,51617,This Happy Breed,tt0037367,en,6/1/1944,0.0,6.6
15433,208478,Destricted,tt0492962,en,9/15/2006,0.0,4.8
15434,61302,Culloden,tt0057982,en,5/24/1964,0.0,7.5
15438,59231,The Rain People,tt0064873,en,8/27/1969,0.0,5.5
15443,26932,The Island of Dr. Moreau,tt0076210,en,7/13/1977,0.0,5.4
15444,40636,The Rolling Stones: Stones in Exile,tt1609157,en,5/14/2010,0.0,5.6
15448,34703,Agallas,tt1288633,en,9/4/2009,0.0,5.5
15449,1896,Salvador (Puig Antich),tt0445691,en,5/23/2006,0.0,6.5
15450,39129,Slam Dunk Ernest,tt0114469,en,6/20/1995,0.0,4.2
15452,43449,Romance on the High Seas,tt0040745,en,6/25/1948,0.0,4.0
15453,76180,Empire of Dreams: The Story of the Star Wars Trilogy,tt0416716,en,9/12/2004,0.0,7.1
15454,16023,South Park: Imaginationland,tt1308667,en,3/11/2008,0.0,7.9
15459,51395,Hold Back the Dawn,tt0033722,en,9/26/1941,0.0,6.3
15461,74076,9/11: The Twin Towers,tt0808138,en,9/3/2006,0.0,8.0
15463,34851,Predators,tt1424381,en,7/3/2010,126248813.0,6.0
15464,8471,Far North,tt0860866,en,8/30/2007,0.0,6.0
15465,45622,"Manson, My Name Is Evil",tt1345488,en,9/14/2009,0.0,4.7
15466,43514,Thank Your Lucky Stars,tt0036422,en,9/25/1943,0.0,6.8
15467,87267,The Fixer,tt0062977,en,12/8/1968,0.0,6.3
15469,166677,The Flight That Fought Back,tt0470764,en,12/31/2004,0.0,1.0
15470,23097,Hell and High Water,tt0047073,en,2/6/1954,0.0,4.7
15471,44711,Young Bess,tt0046564,en,5/29/1953,0.0,7.1
15472,20352,Despicable Me,tt1323594,en,7/8/2010,543513985.0,7.1
15473,150778,So Proudly We Hail,tt0036367,en,9/8/1943,0.0,5.7
15474,58781,31 North 62 East,tt1235404,en,9/18/2009,0.0,4.4
15475,142052,Irene in Time,tt0815182,en,6/19/2009,0.0,1.0
15476,32921,Captains of the Clouds,tt0034578,en,2/21/1942,0.0,6.9
15477,24048,The Front Line,tt0488121,en,7/16/2006,0.0,6.5
15478,43853,The Girl of the Golden West,tt0030182,en,3/18/1938,0.0,3.8
15480,27205,Inception,tt1375666,en,7/14/2010,825532764.0,8.1
15481,38365,Grown Ups,tt1375670,en,6/24/2010,271430189.0,6.0
15482,64861,Thirst,tt1101048,en,6/22/2010,0.0,4.8
15483,27022,The Sorcerer's Apprentice,tt0963966,en,7/13/2010,215283742.0,5.9
15485,80198,Swedish Auto,tt0800228,en,6/27/2006,0.0,0.0
15486,16304,Creepshow 3,tt0478125,en,5/15/2007,0.0,3.8
15487,37834,Knight and Day,tt1013743,en,6/15/2010,261930431.0,5.9
15489,26682,Roadracers,tt0111002,en,7/22/1994,0.0,5.4
15491,25914,The Fastest Gun Alive,tt0049201,en,7/12/1956,0.0,6.3
15492,4556,Nightwatching,tt0446750,en,9/6/2007,0.0,6.6
15493,18680,Fear City,tt0087247,en,7/18/1984,0.0,5.8
15496,38575,The Karate Kid,tt1155076,en,6/10/2010,357852395.0,6.2
15497,39037,The Good Guy,tt1247662,en,4/25/2009,0.0,5.4
15498,15714,Like Minds,tt0425196,en,8/10/2006,0.0,6.7
15500,49500,Comrades,tt0092772,en,8/23/1987,0.0,7.0
15504,39781,The Kids Are All Right,tt0842926,en,7/9/2010,34705850.0,6.5
15505,26350,Perestroika,tt1001540,en,3/20/2009,0.0,3.0
15507,85674,The Twilight People,tt0069426,en,6/1/1972,0.0,3.0
15510,40850,Cherrybomb,tt1248971,en,2/8/2009,0.0,6.0
15511,40662,Batman: Under the Red Hood,tt1569923,en,7/27/2010,6629178.0,7.6
15514,91470,Mammy,tt0021110,en,3/26/1930,0.0,0.0
15516,27576,Salt,tt0944835,en,7/21/2010,293329073.0,6.2
15519,42918,Winnebago Man,tt1396557,en,3/14/2009,178174.0,6.5
15521,53209,The Patsy,tt0019258,en,4/22/1928,0.0,8.3
15522,24487,Passing Strange,tt3962302,en,8/21/2009,0.0,6.8
15524,162862,Peg o' My Heart,tt0024433,en,5/26/1933,0.0,0.0
15525,134427,Downstairs,tt0022834,en,8/6/1932,0.0,6.6
15526,53232,Five and Ten,tt0021874,en,6/13/1931,0.0,8.0
15527,37816,Dark Island,tt1043651,en,5/22/2010,0.0,3.4
15529,18968,Pearl Jam: Immagine in Cornice,tt1169158,en,9/25/2007,0.0,6.9
15530,31011,Mr. Nobody,tt0485947,en,9/11/2009,3547209.0,7.9
15536,37098,The Last Truck: Closing of a GM Plant,tt1487120,en,9/7/2009,0.0,0.0
15537,26796,Telstar: The Joe Meek Story,tt1068669,en,5/30/2009,0.0,5.9
15538,41163,In a Day,tt0452634,en,3/8/2006,0.0,7.1
15540,38778,Dinner for Schmucks,tt0427152,en,7/30/2010,86387857.0,5.5
15544,35019,Nanny McPhee and the Big Bang,tt1415283,en,3/26/2010,93246388.0,6.0
15547,18166,3 Needles,tt0395424,en,9/9/2005,0.0,0.0
15550,59881,Taking Off,tt0067820,en,5/17/1971,0.0,6.2
15553,48197,The Town That Dreaded Sundown,tt0075342,en,9/26/1976,0.0,6.1
15557,32497,Farsan,tt1570966,en,2/12/2010,0.0,4.1
15561,21564,Human Desire,tt0047101,en,8/5/1954,0.0,6.4
15562,43605,Treasure Island,tt0025907,en,8/17/1934,0.0,6.6
15563,20007,The Bugs Bunny/Road Runner Movie,tt0078915,en,9/30/1979,0.0,6.7
15569,39303,2:13,tt1002561,en,4/25/2009,0.0,4.6
15570,21900,Shifty,tt1104126,en,4/24/2009,0.0,6.0
15576,38843,Ramona and Beezus,tt0493949,en,7/23/2010,0.0,6.2
15578,49609,A Yank in the R.A.F.,tt0034405,en,9/26/1941,0.0,3.7
15579,37950,Charlie St. Cloud,tt1438254,en,5/1/2010,48190704.0,6.8
15580,24122,The Rebound,tt1205535,en,9/16/2009,0.0,5.9
15581,27581,The Other Guys,tt1386588,en,8/6/2010,170432927.0,6.1
15582,24508,The Lineup,tt0051866,en,6/11/1958,0.0,6.9
15583,41135,Operation: Endgame,tt1268987,en,7/20/2010,0.0,5.1
15587,61430,Affair in Trinidad,tt0044331,en,7/29/1952,0.0,6.3
15588,45322,She-Wolf of London,tt0038934,en,5/17/1946,0.0,6.2
15589,20591,Cradle of Fear,tt0291833,en,7/4/2001,0.0,4.1
15594,94618,Dreamboat,tt0044566,en,7/26/1952,0.0,7.0
15595,102488,The Desperados,tt0064227,en,2/28/1969,0.0,4.5
15596,86667,Grip of the Strangler,tt0051706,en,7/3/1958,0.0,6.3
15599,98328,The Great Caruso,tt0043599,en,4/16/1951,0.0,6.8
15601,46011,Call Me Madam,tt0045592,en,3/25/1953,0.0,8.5
15602,53190,The Two Escobars,tt2700330,en,6/22/2010,0.0,7.6
15603,28426,Invisible Agent,tt0034902,en,7/31/1942,1040000.0,5.7
15604,39414,Paper Man,tt0437405,en,6/15/2009,0.0,6.0
15608,27578,The Expendables,tt1320253,en,8/3/2010,274470394.0,6.0
15609,22538,Scott Pilgrim vs. the World,tt0446029,en,7/27/2010,47664559.0,7.2
15611,45803,Svengali,tt0022454,en,5/22/1931,0.0,4.3
15613,44629,Animal Kingdom,tt1313092,en,6/3/2010,1000000.0,6.7
15614,44770,The Exploding Girl,tt1294161,en,4/22/2009,0.0,6.4
15615,46391,Prodigal Sons,tt1295068,en,8/29/2008,0.0,5.5
15616,149114,Seven Angry Men,tt0048602,en,3/27/1955,0.0,5.0
15619,96108,See What I'm Saying: The Deaf Entertainers Documentary,tt1125387,en,3/19/2010,0.0,4.0
15621,47477,The Beast,tt0115109,en,4/28/1996,0.0,4.8
15622,40818,Pretty Bird,tt1058743,en,8/8/2008,0.0,5.0
15624,43821,The Return of Frank James,tt0032983,en,8/16/1940,0.0,6.2
15626,10271,The Story Of My Life,tt0383025,en,9/8/2004,0.0,6.4
15628,23759,Centurion,tt1020558,en,2/15/2010,6814789.0,6.0
15634,52270,Cluny Brown,tt0038419,en,5/1/1946,0.0,5.8
15638,80364,Easy Living,tt0028816,en,7/16/1937,0.0,6.1
15639,21001,Like It Is,tt0146990,en,4/17/1998,0.0,5.5
15641,79829,For Neda,tt1671630,en,6/14/2010,0.0,5.5
15644,19874,What Goes Up,tt0832318,en,5/29/2009,0.0,5.2
15645,44806,12th & Delaware,tt1548865,en,4/1/2010,0.0,8.4
15646,132883,Wonder Bar,tt0026007,en,3/31/1934,0.0,5.7
15647,43549,The Experiment,tt0997152,en,7/15/2010,0.0,6.4
15648,14138,Black Water,tt0816436,en,6/1/2007,0.0,5.9
15650,47912,Smash His Camera,tt1280015,en,7/30/2010,0.0,6.8
15653,43593,Piranha 3D,tt0464154,en,8/20/2010,83188165.0,5.3
15668,39563,The Eclipse,tt1346961,en,4/24/2009,0.0,6.1
15670,41479,The Joneses,tt1285309,en,9/13/2009,7022728.0,6.1
